"x","g","i","y","r","r","r","r","r","r","g","i","i","i","b","b","b","g","o","o","o","o","o","g","b","o","o","o","o","v","v","v","v","v","v","o","o","o","o","o","o","v","v","v","v","b","b","b","b","b","r","b","i","i","i","g","g","g","i","i","i","i","r","i","o","x"
"x","o","o","o","r","r","r","r","r","r","b","i","i","i","b","b","b","r","o","o","o","o","o","v","v","i","g","g","g","v","v","v","v","v","v","o","o","o","o","o","o","v","v","v","v","o","o","o","o","o","i","y","y","y","o","g","g","g","i","i","i","i","b","g","y","x"
"x","o","o","o","r","r","r","r","r","r","o","o","g","r","i","i","i","v","o","o","o","o","o","v","v","o","g","g","g","b","b","b","i","i","i","o","o","o","o","o","o","b","i","i","i","o","o","o","o","o","r","y","y","y","i","g","g","g","i","i","i","i","r","r","r","x"
"x","o","o","o","r","r","r","r","r","r","o","o","i","b","i","i","i","b","o","o","o","o","o","r","y","y","g","g","g","b","b","b","i","i","i","v","y","y","y","y","y","g","i","i","i","o","o","o","o","o","g","y","y","y","o","i","o","r","i","i","i","i","r","r","r","x"
"x","y","y","v","r","r","r","r","r","r","b","b","b","v","i","i","i","r","o","o","o","o","o","g","y","y","b","b","o","b","b","b","i","i","i","o","y","y","y","y","y","b","i","i","i","o","o","o","o","o","b","b","b","b","b","b","i","o","o","o","o","b","r","r","r","x"
"x","y","y","i","i","i","i","i","o","g","b","b","b","r","v","v","v","v","v","v","v","r","y","b","r","g","b","b","v","v","v","v","v","y","b","b","y","y","y","y","y","o","v","y","y","o","o","o","o","o","b","b","b","b","b","b","v","o","o","o","o","i","i","i","i","x"
"x","i","b","i","i","i","i","i","v","o","b","b","b","g","v","v","v","v","v","v","v","b","g","o","o","v","o","i","v","v","v","v","v","g","b","b","y","y","y","y","y","g","o","y","y","v","y","y","y","y","b","b","b","b","b","b","g","o","o","o","o","i","i","i","i","x"
"x","g","g","i","i","i","i","i","r","y","i","o","g","i","v","v","v","v","v","v","v","y","v","o","o","y","v","g","v","v","v","v","v","y","i","o","y","y","y","y","y","i","b","o","b","i","y","y","y","y","b","b","b","b","b","b","v","o","o","o","o","i","i","i","i","x"
"x","g","g","i","i","i","i","i","b","g","g","g","i","o","v","v","v","v","v","v","v","b","b","b","b","b","b","r","v","v","v","v","v","r","r","r","r","r","v","o","o","o","o","v","i","b","y","y","y","y","b","b","b","b","b","b","y","r","v","y","v","i","i","i","i","x"
"x","b","r","i","i","i","i","i","v","g","g","g","v","y","v","v","v","v","v","v","v","b","b","b","b","b","b","i","v","v","v","v","v","r","r","r","r","r","y","o","o","o","o","y","y","g","y","y","y","y","b","b","b","b","b","b","o","g","g","g","g","g","g","r","b","x"
"x","o","o","o","o","o","o","o","i","g","g","g","b","r","v","v","v","v","v","v","v","b","b","b","b","b","b","g","r","r","r","o","b","r","r","r","r","r","b","o","o","o","o","y","y","r","r","r","r","r","r","r","v","v","y","v","r","g","g","g","g","g","g","y","y","x"
"x","o","o","o","o","o","o","o","v","b","r","r","y","o","v","v","v","v","v","v","v","b","b","b","b","b","b","y","r","r","r","b","g","r","r","r","r","r","v","o","o","o","o","v","i","r","r","r","r","r","r","r","v","v","i","y","b","g","g","g","g","g","g","y","y","x"
"x","o","o","o","o","o","o","o","y","g","r","r","o","i","i","i","i","r","i","y","i","b","b","b","b","b","b","v","r","r","r","o","i","r","r","r","r","r","g","y","y","y","v","b","b","r","r","r","r","r","r","r","y","g","g","g","r","g","g","g","g","g","g","r","b","x"
"x","o","o","o","o","o","o","o","i","i","i","b","v","i","i","i","i","v","v","r","v","b","b","b","b","b","b","o","o","y","v","v","v","v","v","v","i","o","i","y","y","y","i","b","b","r","r","r","r","r","r","r","b","g","g","g","y","g","g","g","g","g","g","y","r","x"
"x","o","o","o","o","o","o","o","i","i","i","o","y","i","i","i","i","v","v","i","i","i","i","i","v","i","y","o","o","r","v","v","v","v","v","v","g","v","o","y","y","y","g","o","g","r","r","r","r","r","r","r","i","g","g","g","r","g","g","g","g","g","g","o","i","x"
"x","o","o","o","o","o","o","o","i","i","i","v","b","i","i","i","i","o","g","i","i","i","i","i","g","g","g","g","y","b","v","v","v","v","v","v","y","y","b","v","v","r","r","r","v","r","r","r","r","r","r","r","v","v","r","r","i","r","r","i","i","i","i","i","v","x"
"x","o","o","o","o","o","o","o","y","y","y","y","r","r","r","g","g","g","b","i","i","i","i","i","g","g","g","g","b","y","v","v","v","v","v","v","y","y","g","v","v","r","r","r","o","r","r","r","r","r","r","r","v","v","r","r","b","r","r","i","i","i","i","i","y","x"
"x","b","g","i","v","r","y","v","y","y","y","y","r","r","r","g","g","g","v","i","i","i","i","i","g","g","g","g","y","b","v","v","v","v","v","v","i","i","i","g","y","r","r","r","y","g","i","g","g","g","g","g","g","y","y","y","y","y","b","i","i","i","i","i","b","x"
"x","r","b","b","b","i","i","i","y","y","y","y","r","r","r","g","g","g","o","i","i","i","i","i","g","g","g","g","i","i","v","v","v","v","v","v","i","i","i","v","b","b","b","b","b","b","b","g","g","g","g","g","g","y","y","y","y","y","g","i","i","i","i","i","g","x"
"x","g","b","b","b","i","i","i","y","y","y","y","b","b","i","r","i","i","i","v","v","v","v","v","v","b","i","o","i","i","y","y","y","r","y","b","i","i","i","g","b","b","b","b","b","b","b","g","g","g","g","g","g","y","y","y","y","y","v","i","i","i","i","i","o","x"
"x","i","b","b","b","i","i","i","v","v","b","v","b","b","y","v","i","i","i","v","v","v","v","v","v","r","r","g","o","r","y","y","y","o","o","o","o","g","g","v","b","b","b","b","b","b","b","g","g","g","g","g","g","y","y","y","y","y","i","g","y","y","o","g","b","x"
"x","r","r","r","r","r","r","r","v","v","g","g","g","g","g","y","i","i","i","v","v","v","v","v","v","r","r","b","b","b","y","y","y","o","o","o","o","g","g","r","b","b","b","b","b","b","b","g","g","g","g","g","g","y","y","y","y","y","r","o","y","y","i","v","v","x"
"x","r","r","r","r","r","r","r","i","y","g","g","g","g","g","b","v","y","g","v","v","v","v","v","v","i","o","b","b","b","o","v","r","o","o","o","o","b","y","o","b","b","b","b","b","b","b","g","g","g","g","g","g","v","v","v","v","v","v","v","i","r","g","v","v","x"
"x","r","r","r","r","r","r","r","o","o","g","g","g","g","g","v","g","v","o","v","v","v","v","v","v","o","g","b","b","b","g","g","b","o","o","o","o","g","o","r","b","b","b","b","b","b","b","y","o","o","r","v","o","v","v","v","v","v","v","v","r","y","y","y","y","x"
"x","r","r","r","r","r","r","r","o","o","g","g","g","g","g","o","v","r","y","v","v","v","v","v","v","r","r","r","r","r","g","g","r","r","r","r","r","r","b","i","b","b","b","b","b","b","b","v","o","o","y","y","y","v","v","v","v","v","v","v","b","y","y","y","y","x"
"x","r","r","r","r","r","r","r","y","r","g","g","g","g","g","b","b","b","b","y","y","y","y","y","o","r","r","r","r","r","v","i","r","r","r","r","r","r","g","g","g","g","y","y","y","i","i","i","i","b","y","y","y","v","v","v","v","v","v","v","g","y","y","y","y","x"
"x","r","r","r","r","r","r","r","i","i","i","i","y","i","v","b","b","b","b","y","y","y","y","y","b","r","r","r","r","r","y","y","r","r","r","r","r","r","g","g","g","g","y","y","y","i","i","i","i","v","y","y","y","v","v","v","v","v","v","v","b","y","y","y","y","x"
"x","r","r","r","r","r","r","r","i","i","i","i","o","v","g","b","b","b","b","y","y","y","y","y","o","r","r","r","r","r","y","y","r","r","r","r","r","r","g","g","g","g","y","y","y","i","i","i","i","o","r","o","r","v","v","v","v","v","v","v","o","o","o","o","o","x"
"x","i","y","v","b","i","b","g","i","i","i","i","g","y","v","b","b","b","b","y","y","y","y","y","b","r","r","r","r","r","v","i","r","r","r","r","r","r","g","g","g","g","b","i","v","i","i","i","i","v","b","b","g","v","v","v","v","v","v","v","o","o","o","o","o","x"
"x","g","g","g","i","o","g","b","i","i","i","i","y","g","b","i","i","i","i","y","y","y","y","y","v","v","g","y","o","g","g","o","r","r","r","r","r","r","b","y","y","r","r","r","o","g","g","g","g","g","b","b","r","r","o","y","i","i","o","r","o","o","o","o","o","x"
"x","g","g","g","v","b","r","r","r","r","r","g","r","i","y","i","i","i","i","o","o","o","v","i","v","v","i","r","i","g","g","y","y","y","y","y","v","o","o","y","y","r","r","r","i","g","g","g","g","g","o","g","r","r","y","b","i","i","b","b","o","o","o","o","o","x"
"x","g","g","g","y","y","r","r","r","r","r","o","b","v","o","i","i","i","i","o","o","o","g","g","o","o","o","o","b","i","v","y","y","y","y","y","b","o","o","g","b","r","r","r","y","g","g","g","g","g","v","v","y","v","v","v","o","v","b","b","o","o","o","o","o","x"
"x","b","y","r","y","y","r","r","r","r","r","i","i","o","r","i","i","i","i","o","o","o","g","g","o","o","o","o","y","g","i","y","y","y","y","y","o","r","r","r","r","y","v","v","v","g","g","g","g","g","v","v","b","v","v","v","y","y","y","y","y","i","i","g","b","x"
"x","i","i","i","r","b","r","r","r","r","r","i","i","v","v","y","y","y","y","i","r","v","r","v","o","o","o","o","r","b","b","y","y","y","y","y","b","r","r","r","r","i","v","v","v","g","g","g","g","g","y","g","y","v","v","v","y","y","y","y","y","i","i","r","v","x"
"x","i","i","i","o","g","r","r","r","r","r","y","r","v","v","y","y","y","y","o","g","r","o","i","o","o","o","o","y","b","b","y","y","y","y","y","o","r","r","r","r","w","v","v","v","i","i","i","i","i","i","i","v","i","i","g","y","y","y","y","y","b","y","o","y","x"
"x","i","i","i","y","y","i","v","b","b","b","b","y","g","i","y","y","y","y","i","i","v","v","v","v","b","v","v","v","v","v","g","i","i","i","i","i","r","r","r","r","o","o","o","o","i","i","i","i","i","i","i","g","i","i","r","y","y","y","y","y","v","r","v","g","x"
"x","o","g","b","y","y","b","r","b","b","b","b","v","b","r","y","y","y","y","i","i","v","v","v","v","i","v","v","v","v","v","o","i","i","i","i","i","b","v","b","g","o","o","o","o","i","i","i","i","i","i","i","y","r","b","g","y","y","y","y","y","b","b","b","y","x"
"x","r","r","r","r","r","y","o","b","b","b","b","i","i","i","g","g","g","o","b","r","v","v","v","v","g","v","v","v","v","v","g","i","i","i","i","i","v","g","g","v","o","o","o","o","i","i","i","i","i","i","i","o","o","o","o","g","g","b","o","i","b","b","b","g","x"
"x","r","r","r","r","r","v","g","b","b","b","b","i","i","i","g","g","g","i","r","i","v","v","v","v","b","v","v","v","v","v","y","i","i","i","i","i","o","g","g","b","o","o","o","o","i","i","i","i","i","i","i","o","o","o","o","g","g","y","y","o","b","b","b","o","x"
"x","r","r","r","r","r","o","o","g","o","g","g","i","i","i","g","g","g","v","v","v","g","g","g","g","r","v","v","v","v","v","o","i","i","i","i","i","v","y","b","v","v","y","y","y","i","i","i","i","i","i","i","o","o","o","o","i","o","y","y","g","r","o","i","y","x"
"x","r","r","r","r","r","o","o","v","r","g","g","o","b","o","o","v","i","v","v","v","g","g","g","g","y","y","g","g","g","g","g","g","g","y","y","y","i","v","y","v","v","y","y","y","i","i","i","i","i","i","i","o","o","o","o","r","r","r","r","r","y","y","y","r","x"
"x","r","r","r","r","r","y","y","y","y","y","i","v","i","o","o","i","r","v","v","v","g","g","g","g","y","y","g","g","g","g","g","g","g","y","y","y","o","r","b","b","i","y","y","y","r","r","r","r","r","r","r","v","v","r","y","r","r","r","r","r","y","y","y","v","x"
"x","g","b","g","b","v","y","y","y","y","y","b","b","b","b","b","b","i","i","i","i","g","g","g","g","i","i","g","g","g","g","g","g","g","y","y","y","i","v","b","b","y","r","r","b","r","r","r","r","r","r","r","v","v","y","b","r","r","r","r","r","y","y","y","o","x"
"x","r","o","y","r","g","y","y","y","y","y","b","b","b","b","b","b","i","i","i","i","r","o","v","v","i","i","g","g","g","g","g","g","g","i","g","g","g","g","g","g","v","r","r","o","r","r","r","r","r","r","r","b","g","o","g","r","r","r","r","r","b","o","o","r","x"
"x","i","b","g","y","v","y","y","y","y","y","b","b","b","b","b","b","i","i","i","i","v","r","v","v","y","r","g","g","g","g","g","g","g","o","g","g","g","g","g","g","y","g","i","i","r","r","r","r","r","r","r","i","i","i","i","r","r","r","r","r","i","o","o","g","x"
"x","o","o","i","o","b","y","y","y","y","y","b","b","b","b","b","b","i","i","i","i","g","i","i","i","i","i","g","g","g","g","g","g","g","v","g","g","g","g","g","g","r","y","i","i","r","r","r","r","r","r","r","i","i","i","i","o","o","o","o","o","o","r","y","y","x"
"x","o","o","v","v","v","v","v","v","g","v","b","b","b","b","b","b","o","g","g","g","r","i","i","i","i","i","g","g","g","g","g","g","g","y","g","g","g","g","g","g","y","i","b","o","r","r","r","r","r","r","r","i","i","i","i","o","o","o","o","o","o","b","y","y","x"
"x","i","r","v","v","v","v","v","v","r","y","b","b","b","b","b","b","r","g","g","g","v","i","i","i","i","i","o","o","o","o","o","o","o","b","g","g","g","g","g","g","v","v","r","v","r","r","r","r","r","r","r","i","i","i","i","o","o","o","o","o","o","y","v","g","x"
"x","v","b","v","v","v","v","v","v","g","g","g","g","i","r","r","r","b","g","g","g","b","i","i","i","i","i","o","o","o","o","o","o","o","y","g","g","g","g","g","g","v","v","b","b","b","g","g","g","o","o","o","o","v","v","b","o","o","o","o","o","o","r","b","i","x"
"x","r","y","v","v","v","v","v","v","g","g","g","g","v","r","r","r","o","b","b","o","g","i","i","i","i","i","o","o","o","o","o","o","o","i","y","y","o","o","o","o","o","o","b","b","b","g","g","g","o","o","o","o","v","v","r","o","o","o","o","o","o","i","g","v","x"
"x","i","g","v","v","v","v","v","v","g","g","g","g","b","r","r","r","i","b","b","r","b","o","o","o","o","v","o","o","o","o","o","o","o","r","y","y","o","o","o","o","o","o","b","b","b","g","g","g","o","o","o","o","r","y","i","o","o","o","o","o","o","v","v","y","x"
"x","v","y","v","v","v","v","v","v","g","g","g","g","o","o","o","o","o","o","i","i","i","o","o","o","o","r","o","o","o","o","o","o","o","g","g","v","o","o","o","o","o","o","r","r","v","o","o","r","o","o","o","o","g","g","g","g","b","b","b","b","b","v","v","b","x"
"x","y","b","b","b","b","b","b","r","y","y","b","b","o","o","o","o","o","o","i","i","i","o","o","o","o","b","o","o","o","o","o","o","o","g","g","b","o","o","o","o","o","o","r","r","y","o","o","g","g","v","b","y","g","g","g","g","b","b","b","b","b","i","y","o","x"
"x","v","b","b","b","b","b","b","i","y","y","b","b","o","o","o","o","o","o","i","i","i","o","o","o","o","i","o","o","o","o","o","o","o","y","i","y","o","o","o","o","o","o","g","o","i","g","y","g","g","b","r","r","g","g","g","g","b","b","b","b","b","r","o","r","x"
"x","i","b","b","b","b","b","b","o","o","o","o","r","o","o","o","o","o","o","y","y","y","y","g","g","b","b","b","b","b","b","i","r","r","r","r","r","o","o","o","o","o","o","v","v","v","v","v","v","v","g","r","r","g","g","g","g","b","b","b","b","b","i","i","g","x"
"x","g","b","b","b","b","b","b","o","o","o","o","i","o","o","o","o","o","o","y","y","y","y","g","g","b","b","b","b","b","b","o","r","r","r","r","r","v","y","y","y","y","b","v","v","v","v","v","v","v","o","o","o","o","i","r","o","b","b","b","b","b","i","i","y","x"
"x","i","b","b","b","b","b","b","o","o","o","o","y","o","o","o","o","o","o","y","y","y","y","o","o","b","b","b","b","b","b","v","r","r","r","r","r","b","y","y","y","y","r","v","v","v","v","v","v","v","o","o","o","o","b","b","y","o","y","v","v","v","v","o","r","x"
"x","r","b","b","b","b","b","b","o","o","o","o","v","v","v","v","y","g","r","y","y","y","y","o","o","b","b","b","b","b","b","i","r","r","r","r","r","i","y","y","y","y","g","v","v","v","v","v","v","v","o","o","o","o","b","b","o","b","g","v","v","v","v","b","b","x"
"x","o","o","o","o","o","i","i","i","i","g","r","v","v","v","v","o","o","g","b","b","b","b","b","i","b","b","b","b","b","b","g","r","r","r","r","r","b","y","y","y","y","o","v","v","v","v","v","v","v","o","o","o","o","y","y","r","v","o","v","v","v","v","b","b","x"
"x","o","o","o","o","o","i","i","i","i","r","y","v","v","v","v","o","o","y","b","b","b","b","b","g","b","b","b","b","b","b","o","o","o","o","o","i","i","i","i","i","v","y","v","v","v","v","v","v","v","y","v","r","v","y","y","g","y","b","v","v","v","v","i","i","x"
"x","o","o","o","o","o","i","i","i","i","o","o","v","v","v","v","b","b","r","b","b","b","b","b","o","i","v","i","v","o","y","o","o","o","o","o","i","i","i","i","i","g","i","v","v","v","v","v","v","v","g","i","o","o","o","o","o","g","g","g","g","g","g","i","i","x"
"x","o","o","o","o","o","i","i","i","i","o","o","g","i","i","g","b","b","y","b","b","b","b","b","g","g","g","g","g","y","b","o","o","o","o","o","i","i","i","i","i","r","b","b","b","b","b","b","b","g","y","v","o","o","o","o","o","g","g","g","g","g","g","v","r","x"
"x","o","o","o","o","o","y","y","y","y","g","g","y","i","i","v","r","v","v","b","b","b","b","b","g","g","g","g","g","b","g","o","o","o","o","o","i","i","i","i","i","y","b","b","b","b","b","b","b","o","v","b","o","o","o","o","o","g","g","g","g","g","g","b","y","x"
"x","i","i","i","i","i","y","y","y","y","g","g","b","y","r","g","o","v","v","r","r","r","g","r","g","g","g","g","g","y","v","o","o","o","o","o","i","i","i","i","i","r","b","b","b","b","b","b","b","r","r","v","o","o","o","o","o","g","g","g","g","g","g","o","o","x"
"x","i","i","i","i","i","y","y","y","y","o","o","o","o","o","o","i","i","g","r","r","r","o","y","g","g","g","g","g","r","r","r","r","r","g","v","v","v","v","r","o","y","b","b","b","b","b","b","b","r","r","y","o","o","o","o","o","g","g","g","g","g","g","o","o","x"
"x","i","i","i","i","i","y","y","y","y","o","o","o","o","o","o","i","i","b","r","r","r","b","r","g","g","g","g","g","r","r","r","r","r","b","v","v","v","v","g","r","o","b","b","b","b","b","b","b","y","o","v","v","v","v","v","y","g","g","g","g","g","g","v","b","x"
"x","i","i","i","i","i","g","g","v","b","o","o","o","o","o","o","g","o","o","y","y","y","v","i","i","i","i","o","i","r","r","r","r","r","g","v","v","v","v","i","v","i","b","b","b","b","b","b","b","i","i","v","v","v","v","v","i","b","b","b","b","b","b","g","g","x"
"x","i","i","i","i","i","g","g","o","r","o","o","o","o","o","o","v","o","o","y","y","y","r","i","i","i","i","r","v","r","r","r","r","r","i","v","v","v","v","o","b","r","b","b","b","b","b","b","b","i","i","v","v","v","v","v","r","b","b","b","b","b","b","g","g","x"
"x","o","o","y","r","r","r","r","r","v","o","o","o","o","o","o","r","i","g","y","y","y","g","i","i","i","i","b","o","r","r","r","r","r","b","b","b","b","r","r","r","o","o","o","o","v","g","y","y","y","b","v","v","v","v","v","g","b","b","b","b","b","b","r","v","x"
"x","o","o","i","r","r","r","r","r","y","o","o","o","o","o","o","b","b","b","b","b","b","b","i","i","i","i","v","v","o","o","o","v","y","b","b","b","b","r","r","r","o","o","o","o","r","v","y","y","y","g","v","v","v","v","v","o","b","b","b","b","b","b","y","b","x"
"x","g","r","o","r","r","r","r","r","i","i","i","b","v","v","g","b","b","b","b","b","b","b","v","b","v","y","v","v","o","o","o","i","r","b","b","b","b","r","r","r","o","o","o","o","i","r","y","y","y","b","b","b","b","b","i","y","b","b","b","b","b","b","v","y","x"
"x","v","y","b","r","r","r","r","r","i","i","i","g","v","v","o","b","b","b","b","b","b","b","g","r","r","r","r","i","o","o","o","g","i","b","b","b","b","i","o","y","o","o","o","o","r","v","g","g","r","b","b","b","b","b","o","v","b","b","b","b","b","b","i","o","x"
"x","y","o","o","r","r","r","r","r","i","i","i","r","r","r","r","b","b","b","b","b","b","b","v","r","r","r","r","v","b","y","y","y","y","y","y","y","r","b","b","v","v","g","g","g","g","o","g","g","y","b","b","b","b","b","r","r","r","r","r","r","r","y","g","r","x"
"x","v","o","o","b","b","b","b","b","b","g","o","r","r","r","r","b","b","b","b","b","b","b","o","r","r","r","r","g","o","y","y","y","y","y","y","y","o","b","b","v","v","g","g","g","g","b","v","v","v","b","b","b","b","b","r","r","r","r","r","r","r","v","v","o","x"
"x","i","i","i","b","b","b","b","b","b","i","i","r","r","r","r","b","b","b","b","b","b","b","y","r","r","r","r","v","i","y","y","y","y","y","y","y","r","i","r","o","b","g","g","g","g","i","v","v","v","b","b","b","b","b","r","r","r","r","r","r","r","v","v","b","x"
"x","i","i","i","b","b","b","b","b","b","i","i","r","r","r","r","b","b","b","b","b","b","b","o","o","o","o","o","b","g","y","y","y","y","y","y","y","o","r","v","v","v","g","g","g","g","y","v","v","v","r","v","i","y","i","r","r","r","r","r","r","r","y","i","r","x"
"x","i","i","i","b","b","b","b","b","b","v","v","v","v","v","v","v","r","y","r","r","r","y","o","o","o","o","o","g","i","y","y","y","y","y","y","y","g","g","v","v","v","y","y","r","r","r","r","r","r","o","o","o","o","o","r","r","r","r","r","r","r","g","g","g","x"
"x","r","g","g","b","b","b","b","b","b","v","v","v","v","v","v","v","i","b","r","r","r","v","o","o","o","o","o","r","r","y","y","y","y","y","y","y","g","g","v","v","v","y","y","r","r","r","r","r","r","o","o","o","o","o","r","r","r","r","r","r","r","g","g","g","x"
"x","b","g","g","b","b","b","b","b","b","v","v","v","v","v","v","v","g","o","r","r","r","i","o","o","o","o","o","r","r","y","y","y","y","y","y","y","r","r","r","r","r","r","o","r","r","r","r","r","r","o","o","o","o","o","r","r","r","r","r","r","r","g","g","g","x"
"x","r","r","r","r","i","g","y","r","r","v","v","v","v","v","v","v","y","b","g","i","g","v","o","o","o","o","o","g","g","r","r","r","r","v","g","o","r","r","r","r","r","r","y","r","r","r","r","r","r","o","o","o","o","o","g","g","g","v","v","v","v","v","v","o","x"
