"x","i","g","g","g","b","b","b","b","b","v","v","b","v","v","v","v","v","v","b","b","b","b","b","b","b","g","g","g","g","r","r","r","r","r","r","r","y","y","y","y","y","v","v","v","r","r","r","r","v","y","i","i","i","i","i","i","i","v","i","i","i","i","r","i","x"
"x","y","y","y","o","b","b","b","b","b","v","v","i","v","v","v","v","v","v","b","b","b","b","b","b","b","g","g","g","g","r","r","r","r","r","r","r","y","y","y","y","y","v","v","v","r","r","r","r","b","v","v","v","o","o","o","o","o","b","i","i","i","i","o","r","x"
"x","y","y","y","v","b","b","b","b","b","r","y","g","v","v","v","v","v","v","b","b","b","b","b","b","b","y","y","y","i","r","r","r","r","r","r","r","y","y","y","y","y","o","i","o","r","r","r","r","g","v","v","v","o","o","o","o","o","y","i","i","i","i","r","b","x"
"x","y","y","y","o","b","b","b","b","b","g","i","i","v","v","v","v","v","v","g","r","o","v","o","y","g","y","y","y","v","r","r","r","r","r","r","r","y","y","y","y","y","g","g","g","g","g","g","i","y","v","v","v","o","o","o","o","o","r","r","b","b","b","b","y","x"
"x","o","i","i","i","i","i","i","i","o","b","i","i","v","v","v","v","v","v","y","v","r","r","r","r","r","y","y","y","b","r","r","r","r","r","r","r","i","i","i","r","b","g","g","g","g","g","g","b","b","b","y","i","o","o","o","o","o","r","r","b","b","b","b","v","x"
"x","v","i","i","i","i","i","i","i","v","v","v","b","v","v","v","v","v","v","g","y","r","r","r","r","r","g","g","g","g","g","g","v","g","g","o","y","i","i","i","y","r","g","g","g","g","g","g","b","b","b","r","y","o","o","o","o","o","v","i","b","b","b","b","y","x"
"x","r","i","i","i","i","i","i","i","v","v","v","g","g","g","g","b","y","y","o","i","r","r","r","r","r","g","g","g","g","g","g","b","g","g","b","b","i","i","i","o","y","g","g","g","g","g","g","b","b","b","g","g","g","g","g","g","v","g","y","b","b","b","b","g","x"
"x","o","i","i","i","i","i","i","i","v","v","v","g","g","g","g","r","y","y","r","y","r","r","r","r","r","g","g","g","g","g","g","o","r","i","b","b","g","r","r","r","r","g","g","g","g","g","g","v","g","o","g","g","g","g","g","g","r","i","i","i","g","o","i","v","x"
"x","r","i","i","i","i","i","i","i","r","b","r","g","g","g","g","v","r","b","v","i","r","r","r","r","r","g","g","g","g","g","g","y","v","v","v","v","v","r","r","r","r","g","g","g","g","g","g","o","o","v","g","g","g","g","g","g","v","i","i","i","v","b","b","b","x"
"x","o","i","i","i","i","i","i","i","y","y","y","g","g","g","g","y","y","o","o","o","o","o","y","i","b","g","g","g","g","g","g","b","v","v","v","v","v","r","r","r","r","b","r","r","r","r","v","o","o","y","g","g","g","g","g","g","o","i","i","i","g","b","b","b","x"
"x","b","i","i","i","i","i","i","i","y","y","y","v","b","r","b","y","y","o","o","o","o","o","g","g","r","g","g","g","g","g","g","i","v","v","v","v","v","r","r","r","r","g","r","r","r","r","i","b","b","b","g","g","g","g","g","g","y","y","y","y","y","b","b","b","x"
"x","o","o","o","o","r","b","o","b","y","y","y","i","i","i","i","i","i","o","o","o","o","o","g","g","v","v","v","v","v","v","r","g","v","v","v","v","v","b","y","y","y","b","r","r","r","r","y","b","b","b","g","g","g","g","g","g","y","y","y","y","y","r","i","y","x"
"x","o","o","o","o","g","g","g","g","g","g","b","i","i","i","i","i","i","o","o","o","o","o","i","b","v","v","v","v","v","v","i","r","v","v","v","v","v","g","y","y","y","v","r","r","r","r","i","b","b","b","o","v","y","i","b","b","y","y","y","y","y","o","o","v","x"
"x","o","o","o","o","g","g","g","g","g","g","v","i","i","i","i","i","i","o","o","o","o","o","r","y","v","v","v","v","v","v","o","o","o","o","g","g","g","r","y","y","y","g","g","g","g","i","o","o","o","o","y","y","i","o","b","b","y","y","y","y","y","o","o","b","x"
"x","o","o","o","o","g","g","g","g","g","g","o","i","i","i","i","i","i","r","r","r","r","g","o","i","v","v","v","v","v","v","o","o","o","o","g","g","g","v","g","i","r","g","g","g","g","b","o","o","o","o","y","y","v","r","g","v","y","y","y","y","y","b","g","o","x"
"x","v","v","v","i","g","g","g","g","g","g","r","i","i","i","i","i","i","r","r","r","r","b","b","b","v","v","v","v","v","v","o","o","o","o","g","g","g","r","r","r","y","g","g","g","g","v","o","o","o","o","r","g","i","i","i","i","i","r","r","r","r","r","v","v","x"
"x","v","v","v","o","g","g","g","g","g","g","o","i","i","i","i","i","i","r","r","r","r","b","b","b","v","v","v","v","v","v","o","o","o","o","v","i","v","r","r","r","v","g","g","g","g","i","o","o","o","o","b","b","i","i","i","i","i","r","r","r","r","r","v","v","x"
"x","v","v","v","b","g","g","g","g","g","g","r","r","r","r","r","r","o","r","r","r","r","b","b","b","r","r","r","r","r","y","y","y","y","y","r","v","y","r","r","r","o","o","i","b","b","y","g","i","i","i","b","b","i","i","i","i","i","r","r","r","r","r","g","y","x"
"x","b","b","r","r","r","r","r","r","i","i","r","r","r","r","r","r","b","b","b","b","b","o","r","g","r","r","r","r","r","y","y","y","y","y","g","g","g","g","g","y","o","o","y","b","b","i","o","i","i","i","r","g","i","i","i","i","i","r","r","r","r","r","i","i","x"
"x","b","b","r","r","r","r","r","r","i","i","r","r","r","r","r","r","b","b","b","b","b","g","o","b","r","r","r","r","r","y","y","y","y","y","g","g","g","g","g","v","v","v","v","v","v","y","y","i","i","i","g","y","i","i","i","i","i","r","r","r","r","r","i","i","x"
"x","y","i","r","r","r","r","r","r","g","o","r","r","r","r","r","r","b","b","b","b","b","o","r","o","r","r","r","r","r","y","y","y","y","y","g","g","g","g","g","v","v","v","v","v","v","y","y","r","r","r","o","g","v","b","b","b","b","b","b","b","g","g","g","b","x"
"x","r","o","r","r","r","r","r","r","o","y","r","r","r","r","r","r","b","b","b","b","b","i","o","b","r","r","r","r","r","y","y","y","y","y","g","g","g","g","g","v","v","v","v","v","v","o","b","r","r","r","i","b","g","b","b","b","b","b","b","b","g","g","g","i","x"
"x","o","g","r","r","r","r","r","r","i","g","r","r","r","r","r","r","b","b","b","b","b","g","g","g","g","g","y","b","b","b","b","i","b","i","g","g","g","g","g","v","v","v","v","v","v","i","y","r","r","r","o","o","o","b","b","b","b","b","b","b","g","g","g","b","x"
"x","y","v","r","r","r","r","r","r","o","y","y","y","y","y","y","o","o","o","o","i","r","g","g","g","g","g","v","b","b","b","b","y","y","b","b","r","i","y","y","v","v","v","v","v","v","b","b","b","b","b","o","o","o","b","b","b","b","b","b","b","i","b","v","y","x"
"x","r","i","y","i","i","i","i","i","g","y","y","y","y","y","y","o","o","o","o","r","i","g","g","g","g","g","i","b","b","b","b","y","y","b","b","o","g","y","y","v","v","v","v","v","v","b","b","b","b","b","o","o","o","b","b","b","b","b","b","b","o","o","o","o","x"
"x","v","y","v","i","i","i","i","i","r","y","y","y","y","y","y","o","o","o","o","y","b","g","g","g","g","g","v","b","b","b","b","g","g","g","r","r","r","v","b","b","b","o","y","g","i","b","b","b","b","b","g","g","v","b","b","b","b","b","b","b","o","o","o","o","x"
"x","r","r","r","i","i","i","i","i","o","y","y","y","y","y","y","o","o","o","o","b","y","g","g","g","g","g","o","v","o","r","r","g","g","g","r","r","r","i","b","b","b","g","r","y","r","b","b","b","b","b","g","g","y","b","b","b","b","b","b","b","o","o","o","o","x"
"x","r","r","r","i","i","i","i","i","r","y","y","y","y","y","y","g","g","g","g","g","g","i","i","i","i","i","i","b","y","r","r","g","g","g","r","r","r","o","b","b","b","r","y","v","g","b","b","b","b","b","o","o","o","o","o","o","o","y","o","v","o","o","o","o","x"
"x","r","r","r","i","i","i","i","i","b","y","y","y","y","y","y","g","g","g","g","g","g","i","i","i","i","i","i","r","g","g","g","b","b","b","b","b","b","b","o","v","v","v","o","o","y","r","g","v","i","v","o","o","o","o","o","o","o","b","b","b","b","v","b","v","x"
"x","b","b","b","b","v","v","v","v","r","r","r","g","v","g","b","g","g","g","g","g","g","i","i","i","i","i","i","y","g","g","g","b","b","b","b","b","b","b","y","v","v","v","o","o","i","i","y","y","y","y","o","o","o","o","o","o","o","b","b","b","b","o","g","b","x"
"x","b","b","b","b","v","v","v","v","r","r","r","v","b","i","y","g","g","g","g","g","g","i","i","i","i","i","i","r","g","g","g","b","b","b","b","b","b","b","o","v","v","v","b","g","i","i","y","y","y","y","o","o","o","o","o","o","o","b","b","b","b","v","i","y","x"
"x","b","b","b","b","v","v","v","v","r","r","r","o","o","o","o","g","g","g","g","g","g","i","i","i","i","i","i","v","b","i","o","b","b","b","b","b","b","b","i","i","i","i","i","i","y","o","y","y","y","y","o","o","o","o","o","o","o","b","b","b","b","r","o","o","x"
"x","b","b","b","b","v","v","v","v","g","b","v","o","o","o","o","g","g","g","g","g","g","i","i","i","i","i","i","o","g","o","v","b","b","b","b","b","b","b","i","i","i","i","i","i","r","v","y","y","y","y","o","o","o","o","o","o","o","y","g","g","g","g","o","o","x"
"x","o","o","o","o","b","b","b","b","b","o","g","o","o","o","o","r","v","o","o","y","i","g","g","g","g","g","y","y","y","y","r","b","b","b","b","b","b","b","i","i","i","i","i","i","g","g","g","g","g","g","o","o","o","o","o","o","o","v","g","g","g","g","v","v","x"
"x","o","o","o","o","b","b","b","b","b","y","v","o","o","o","o","y","r","o","o","g","r","g","g","g","g","g","y","y","y","y","v","b","b","b","b","b","b","b","i","i","i","i","i","i","g","g","g","g","g","g","r","r","y","v","v","v","v","y","g","g","g","g","v","v","x"
"x","o","o","o","o","b","b","b","b","b","g","g","g","g","r","r","r","b","g","r","b","i","g","g","g","g","g","y","y","y","y","r","r","r","r","r","r","v","o","i","i","i","i","i","i","g","g","g","g","g","g","r","r","i","v","v","v","v","o","g","g","g","g","r","o","x"
"x","o","o","o","o","b","b","b","b","b","g","g","g","g","r","r","r","v","y","i","v","v","g","g","g","g","g","y","y","y","y","r","r","r","r","r","r","o","y","i","i","i","i","i","i","g","g","g","g","g","g","b","v","b","v","v","v","v","i","o","y","r","b","i","v","x"
"x","v","g","r","i","b","b","b","b","b","g","g","g","g","r","r","r","b","r","y","v","v","g","g","g","g","g","b","g","i","g","r","r","r","r","r","r","g","g","g","g","g","y","g","o","g","g","g","g","g","g","r","b","r","v","v","v","v","r","r","r","g","v","r","g","x"
"x","b","i","v","v","v","y","g","v","y","g","g","g","g","i","i","g","g","g","r","r","r","v","v","v","v","y","o","b","y","o","r","r","r","r","r","r","g","g","g","g","g","b","b","i","g","g","g","g","g","g","y","y","y","y","o","g","b","r","r","r","o","r","o","o","x"
"x","g","o","v","v","v","r","r","r","i","i","v","y","o","i","i","g","g","g","r","r","r","v","v","v","v","r","v","v","v","v","r","r","r","r","r","r","g","g","g","g","g","b","b","y","y","y","i","o","i","i","y","y","y","y","v","i","v","r","r","r","g","g","o","o","x"
"x","y","b","v","v","v","r","r","r","i","i","r","r","r","v","o","g","g","g","r","r","r","v","v","v","v","b","v","v","v","v","r","r","r","r","r","r","g","g","g","g","g","i","v","y","y","y","r","r","i","i","y","y","y","y","o","o","o","o","o","v","g","g","v","y","x"
"x","r","r","b","r","y","r","r","r","v","g","r","r","r","b","b","b","b","b","i","i","i","v","v","v","v","i","v","v","v","v","i","i","i","g","b","v","g","g","g","g","g","o","o","y","y","y","r","r","v","r","y","y","y","y","o","o","o","o","o","b","b","r","i","v","x"
"x","r","r","y","y","i","b","b","y","o","o","r","r","r","b","b","b","b","b","i","i","i","r","r","r","r","r","v","v","v","v","i","i","i","v","o","o","o","o","o","o","b","o","o","v","o","o","o","o","o","o","o","v","o","g","o","o","o","o","o","b","b","v","r","r","x"
"x","v","g","y","y","r","b","b","i","o","o","g","o","g","b","b","b","b","b","i","i","i","r","r","r","r","r","y","g","r","g","i","i","i","g","o","o","o","o","o","o","r","r","v","i","o","o","o","o","o","o","o","b","i","b","o","o","o","o","o","r","g","o","r","r","x"
"x","b","b","o","o","o","o","y","y","y","y","y","b","i","b","b","b","b","b","r","y","o","r","r","r","r","r","i","v","v","v","v","v","v","i","o","o","o","o","o","o","r","r","y","v","o","o","o","o","o","o","o","g","r","i","o","o","o","o","o","i","i","i","y","b","x"
"x","b","b","o","o","o","o","y","y","y","y","y","v","v","b","b","b","b","b","v","v","v","r","r","r","r","r","b","v","v","v","v","v","v","r","o","o","o","o","o","o","i","i","o","r","o","o","o","o","o","o","o","v","v","v","v","y","v","g","y","i","i","i","v","y","x"
"x","y","i","o","o","o","o","y","y","y","y","y","v","v","o","y","g","i","y","v","v","v","r","r","r","r","r","g","v","v","v","v","v","v","b","o","o","o","o","o","o","i","i","g","v","o","o","o","o","o","o","o","v","v","v","v","i","i","b","b","i","i","i","g","v","x"
"x","g","y","o","o","o","o","y","y","y","y","y","g","g","g","o","o","o","o","v","v","v","g","g","y","y","y","y","v","v","v","v","v","v","g","o","o","o","o","o","o","y","y","y","y","o","o","o","o","o","o","o","v","v","v","v","i","i","b","b","r","y","y","y","y","x"
"x","v","v","v","v","v","i","y","y","y","y","y","g","g","g","o","o","o","o","i","i","i","g","g","y","y","y","y","v","v","v","v","v","v","b","g","y","g","b","g","r","y","y","y","y","o","o","o","o","o","o","o","v","v","v","v","b","g","g","r","b","y","y","y","y","x"
"x","v","v","v","v","v","b","b","i","v","o","b","g","g","g","o","o","o","o","i","i","i","b","o","y","y","y","y","v","v","v","v","v","v","i","i","i","i","v","v","v","y","y","y","y","b","b","y","g","g","g","g","g","y","y","y","i","g","g","y","i","y","y","y","y","x"
"x","v","v","v","v","v","b","b","y","y","r","r","r","r","r","o","o","o","o","i","i","i","r","r","y","y","y","y","b","o","o","o","o","y","i","i","i","i","v","v","v","y","y","y","y","b","b","i","g","g","g","g","g","y","y","y","r","r","b","v","o","y","y","y","y","x"
"x","v","v","v","v","v","g","i","y","y","r","r","r","r","r","g","g","g","i","r","b","y","r","r","v","v","v","v","y","o","o","o","o","b","i","i","i","i","v","v","v","r","r","r","r","r","g","v","g","g","g","g","g","y","y","y","r","r","y","i","i","i","i","i","v","x"
"x","v","v","v","v","v","o","g","r","b","r","r","r","r","r","g","g","g","v","v","v","v","o","b","v","v","v","v","g","o","o","o","o","g","i","i","i","i","r","y","b","r","r","r","r","r","i","b","g","g","g","g","g","i","r","o","y","g","v","i","i","i","i","i","o","x"
"x","y","y","y","y","y","y","o","y","g","r","r","r","r","r","g","g","g","v","v","v","v","b","o","v","v","v","v","b","o","o","o","o","r","r","g","g","g","g","g","y","r","r","r","r","r","g","y","g","g","g","g","g","v","b","b","b","r","y","i","i","i","i","i","v","x"
"x","y","y","y","y","y","y","b","v","i","r","r","r","r","r","v","o","o","v","v","v","v","g","g","v","v","v","v","i","i","i","g","b","r","r","g","g","g","g","g","b","r","r","r","r","r","i","b","r","r","v","v","b","g","b","b","b","g","r","i","i","i","i","i","y","x"
"x","y","y","y","y","y","y","g","g","y","y","y","y","y","y","y","o","o","v","v","v","v","g","g","b","b","b","y","i","i","i","v","r","v","o","g","g","g","g","g","v","r","r","r","r","r","y","v","r","r","v","v","o","y","b","b","b","i","v","i","i","i","i","i","o","x"
"x","y","y","y","y","y","y","g","g","y","y","y","y","y","y","y","b","i","y","b","b","b","y","v","b","b","b","g","i","i","i","b","b","b","y","g","g","g","g","g","y","y","b","i","v","y","i","i","i","i","i","i","v","v","v","v","v","v","g","g","g","g","g","r","g","x"
"x","y","y","y","y","y","y","v","o","y","y","y","y","y","y","y","o","g","v","b","b","b","r","r","b","b","b","o","g","o","r","b","b","b","r","g","g","g","g","g","y","y","r","y","g","v","i","i","i","i","i","i","v","v","v","v","v","v","g","g","g","g","g","b","i","x"
"x","y","y","y","y","y","y","i","v","y","y","y","y","y","y","y","v","v","r","b","b","b","r","r","i","i","v","y","r","y","i","b","b","b","o","o","o","o","r","r","o","o","g","b","v","y","i","i","i","i","i","i","v","v","v","v","v","v","g","g","g","g","g","r","b","x"
"x","o","i","i","b","b","b","o","g","y","y","y","y","y","y","y","v","v","y","y","r","o","v","g","i","i","b","g","g","g","g","g","g","g","o","o","o","o","r","r","o","o","v","r","r","r","i","i","i","i","i","i","v","v","v","v","v","v","g","g","g","g","g","o","g","x"
"x","b","i","i","b","b","b","y","r","y","y","y","y","y","y","y","r","b","y","y","v","y","y","y","y","y","o","g","g","g","g","g","g","g","o","o","o","o","y","g","g","v","y","r","r","r","i","i","i","i","i","i","v","v","v","v","v","v","g","g","g","g","g","b","y","x"
"x","y","g","o","b","b","b","i","o","y","y","y","y","y","y","y","o","g","g","g","g","y","y","y","y","y","v","g","g","g","g","g","g","g","o","o","o","o","v","g","g","y","v","r","r","r","i","i","i","i","i","i","v","v","v","v","v","v","i","b","v","o","o","o","o","x"
"x","r","v","i","i","i","i","r","r","r","r","r","r","r","v","v","i","g","g","g","g","y","y","y","y","y","r","g","g","g","g","g","g","g","v","v","v","v","b","b","b","b","y","b","b","b","b","b","b","b","r","g","g","o","g","g","g","g","y","y","g","o","o","o","o","x"
"x","y","b","i","i","i","i","r","r","r","r","r","r","r","v","v","r","g","g","g","g","y","y","y","y","y","i","g","g","g","g","g","g","g","v","v","v","v","b","b","b","b","v","b","b","b","b","b","b","b","i","g","g","y","g","g","g","g","y","y","b","o","o","o","o","x"
"x","r","g","i","i","i","i","r","r","r","r","r","r","r","y","y","y","g","g","g","g","y","y","y","y","y","r","g","g","g","g","g","g","g","v","v","v","v","b","b","b","b","o","b","b","b","b","b","b","b","g","i","r","o","g","g","g","g","b","r","r","o","o","o","o","x"
"x","i","v","i","i","i","i","r","r","r","r","r","r","r","y","y","y","i","i","i","b","b","b","b","b","b","y","g","g","g","g","g","g","g","v","v","v","v","b","b","b","b","g","b","b","b","b","b","b","b","i","y","y","y","g","g","g","g","o","r","r","i","b","b","y","x"
"x","o","o","o","o","b","y","r","r","r","r","r","r","r","y","y","y","i","i","i","b","b","b","b","b","b","g","o","o","o","o","o","b","r","y","y","g","g","g","g","g","g","o","b","b","b","b","b","b","b","o","y","y","y","i","b","y","y","y","y","g","y","b","b","v","x"
"x","o","o","o","o","i","b","r","r","r","r","r","r","r","g","i","b","i","i","i","b","b","b","b","b","b","v","o","o","o","o","o","r","v","y","y","g","g","g","g","g","g","y","b","b","b","b","b","b","b","v","y","y","y","g","v","y","y","y","y","b","o","i","g","o","x"
"x","o","o","o","o","r","g","r","r","r","r","r","r","r","v","y","o","o","o","o","b","b","b","b","b","b","i","o","o","o","o","o","b","o","o","r","g","g","g","g","g","g","i","b","b","b","b","b","b","b","y","g","g","b","r","b","y","y","y","y","r","v","v","v","v","x"
"x","o","o","o","o","y","y","v","v","v","v","v","v","y","b","r","o","o","o","o","b","b","b","b","b","b","g","o","o","o","o","o","r","o","o","y","g","g","g","g","g","g","o","o","o","g","o","o","o","o","r","g","g","v","g","v","y","y","y","y","i","v","v","v","v","x"
"x","r","r","v","r","y","y","v","v","v","v","v","v","r","o","v","o","o","o","o","b","b","b","b","b","b","v","o","o","o","o","o","g","g","g","r","g","g","g","g","g","g","o","o","o","r","o","o","o","o","b","b","i","i","i","i","i","i","v","b","b","v","v","v","v","x"
"x","r","r","o","o","o","b","v","v","v","v","v","v","g","g","g","o","o","o","o","v","v","v","v","v","v","g","g","r","v","i","y","g","g","g","v","g","g","g","g","g","g","o","o","o","i","o","o","o","o","b","b","i","i","i","i","i","i","g","b","b","v","v","v","v","x"
"x","y","g","o","o","o","g","v","v","v","v","v","v","g","g","g","i","i","b","b","v","v","v","v","v","v","g","g","b","i","b","r","g","g","g","y","y","y","y","y","y","y","g","g","g","g","o","o","o","o","g","o","i","i","i","i","i","i","r","i","y","y","y","y","y","x"
"x","v","r","o","o","o","y","v","v","v","v","v","v","g","g","g","i","i","b","b","v","v","v","v","v","v","r","r","r","r","r","i","i","y","r","y","y","y","y","y","y","y","g","g","g","g","r","y","v","v","v","v","i","i","i","i","i","i","g","o","y","y","y","y","y","x"
"x","g","y","i","b","y","g","v","v","v","v","v","v","o","o","o","o","y","y","y","v","v","v","v","v","v","r","r","r","r","r","i","i","b","b","y","y","y","y","y","y","y","g","g","g","g","y","g","v","v","v","v","i","i","i","i","i","i","b","b","y","y","y","y","y","x"
"x","v","v","r","r","r","r","g","o","r","o","b","b","o","o","o","o","y","y","y","v","v","v","v","v","v","r","r","r","r","r","y","y","b","b","y","y","y","y","y","y","y","g","g","g","g","i","y","v","v","v","v","i","i","i","i","i","i","b","b","y","y","y","y","y","x"
"x","v","v","r","r","r","r","y","y","y","g","b","b","o","o","o","o","y","y","y","v","v","v","v","v","v","r","r","r","r","r","y","y","v","g","y","y","y","y","y","y","y","r","r","r","r","r","r","v","v","v","v","y","y","y","y","v","v","v","v","y","y","y","y","y","x"
"x","b","i","r","r","r","r","y","y","y","b","i","g","o","o","o","o","r","g","g","g","g","g","g","y","g","r","r","r","r","r","i","g","g","i","y","y","y","y","y","y","y","r","r","r","r","r","r","i","i","i","g","y","y","y","y","v","v","v","v","o","i","i","b","g","x"
"x","v","v","r","r","r","r","y","y","y","v","v","v","v","v","b","v","o","g","g","g","g","g","g","v","v","v","y","y","y","y","y","g","g","o","y","y","y","y","y","y","y","r","r","r","r","r","r","i","i","i","r","y","y","y","y","v","v","v","v","b","i","i","y","i","x"
"x","v","v","y","y","v","y","i","g","r","v","v","v","v","v","g","g","v","g","g","g","g","g","g","v","v","v","y","y","y","y","y","v","v","v","o","o","o","o","o","i","i","r","r","r","r","r","r","i","i","i","v","y","y","y","y","v","v","v","v","r","r","r","r","r","x"
"x","g","r","y","y","r","g","o","r","b","v","v","v","v","v","g","g","y","g","g","g","g","g","g","v","v","v","y","y","y","y","y","v","v","v","o","o","o","o","o","i","i","r","r","r","r","r","r","v","v","v","i","o","o","r","i","i","r","b","o","r","r","r","r","r","x"
"x","o","o","o","o","o","o","v","o","g","v","v","v","v","v","b","i","o","g","g","g","g","g","g","r","r","i","y","y","y","y","y","v","v","v","o","o","o","o","o","b","g","r","r","r","r","r","r","v","v","v","g","o","o","b","i","i","b","y","y","r","r","r","r","r","x"
"x","o","o","o","o","o","o","r","i","r","v","v","v","v","v","y","v","r","g","g","g","g","g","g","r","r","o","y","y","y","y","y","o","r","y","o","o","o","o","o","i","i","i","g","v","g","v","b","v","v","v","y","y","y","y","y","y","g","y","y","r","r","r","r","r","x"
"x","o","o","o","o","o","o","g","o","b","b","b","b","b","o","i","i","i","i","i","i","v","v","b","y","y","r","g","g","g","g","g","g","g","i","o","o","o","o","o","i","i","i","v","o","o","o","o","o","o","r","y","y","y","y","y","y","b","b","b","r","r","r","r","r","x"
"x","o","o","o","o","o","o","b","y","b","b","b","b","b","v","i","i","i","i","i","i","v","v","i","y","y","b","g","g","g","g","g","g","g","v","y","y","y","b","y","i","i","i","g","o","o","o","o","o","o","i","y","y","y","y","y","y","b","b","b","g","v","b","y","b","x"
"x","o","o","o","o","o","o","g","v","b","b","b","b","b","y","i","i","i","i","i","i","o","o","o","g","i","o","g","g","g","g","g","g","g","i","y","y","y","o","v","v","v","b","b","o","o","o","o","o","o","r","y","y","y","y","y","y","b","b","b","r","r","r","r","r","x"
"x","o","o","o","o","o","o","i","o","b","b","b","b","b","r","i","i","i","i","i","i","o","o","o","b","b","y","g","g","g","g","g","g","g","b","y","y","y","b","v","v","v","b","b","o","o","o","o","o","o","b","y","y","y","y","y","y","i","i","i","r","r","r","r","r","x"
"x","v","g","g","v","b","v","o","g","b","b","b","b","b","g","i","i","i","i","i","i","o","o","o","b","b","i","g","g","g","g","g","g","g","r","r","r","g","o","v","v","v","r","y","o","o","o","o","o","o","v","y","y","y","y","y","y","i","i","i","r","r","r","r","r","x"
"x","o","g","g","o","r","r","r","r","g","g","g","g","g","b","i","i","i","i","i","i","r","b","g","g","v","o","g","g","g","g","g","g","g","r","r","r","o","g","g","g","g","g","r","o","o","o","o","o","o","g","g","g","g","g","g","g","i","i","i","r","r","r","r","r","x"
